,Unnamed: 0,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,last_seen,first_seen,date_stamp,last_change,new_entry,deletion,unchanged,month,listing_count,listing_date,delisting_date,new_listing_count,year_id,month_id
536,536,ofac-cons-17250,Organization,OPEN JOINT STOCK COMPANY GAZPROM,Gazprom OAO;OAO Gazprom,,ru,"16 Nametkina St., Moscow, Russia, Russia, GSP-7, 117997;16 Nametkina ul., Moscow, Russia, 117991",1027700070518;7736050003,Consolidated List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2014-10-10;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2014-09-12,,gazprom@gazprom.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
537,537,ofac-cons-17254,Organization,AK TRANSNEFT OAO,"Aktsionernaya Kompaniya Po Transportunefti Transneft OAO;OAO AK Transneft;Oil Transporting Joint-Stock Company Transneft;Transneft;Transneft OJSC;Transneft, JSC",,ru,"57 B. Polyanka ul., Moscow, Russia, 119180;57 Bolshaya. Polyanka, Moscow, Russia, 119180",1027700049486;7706061801,13662 Sectoral Directive 2 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2014-10-10;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2014-09-12,,transneft@ak.transneft.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
538,538,ofac-cons-17260,Organization,ROSTEC,"ROSTEC STATE CORPORATION;RUSSIAN TECHNOLOGIES;RUSSIAN TECHNOLOGIES STATE CORPORATION FOR ASSISTANCE TO DEVELOPMENT, PRODUCTION AND EXPORT OF ADVANCED TECHNOLOGY INDUSTRIAL PRODUCT;STATE CORPORATION FOR ASSISTANCE TO DEVELOPMENT, PRODUCTION AND EXPORT OF ADVANCED TECHNOLOGY INDUSTRIAL PRODUCT ROSTEKHNOLOGII;STATE CORPORATION ROSTEKHNOLOGII;State Corporation Rostechnologii",,ru,"21 Gogolevsky Blvd., Moscow, Russia, 119991;24 Usacheva ul., Moscow, Russia, 119048",1077799030847;7704274402,Consolidated List - 13662 Sectoral Directive 3 - Program - Executive Order 13662 (Ukraine) - 2014-10-10;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 3 - Program - Executive Order 13662 (Ukraine) - 2014-09-12,,info@rostec.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
539,539,ofac-cons-17526,Person,Halis Bektas,,1966-02-13,ch,Switzerland,,Consolidated List - Block - Program - Executive Order 13608 (Iran/Syria) - Executive Order 13582 (Syria) - 2014-12-17;FSE List - Block - Program - Executive Order 13608 (Iran/Syria) - Executive Order 13582 (Syria) - 2014-12-17;SDN List - Block - Program - Executive Order 13608 (Iran/Syria) - Executive Order 13582 (Syria) - 2014-12-17,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
540,540,ofac-cons-17527,Organization,Rixo International Trading Ltd.,,,ch,"Lindenstrasse 2, 6340 Baar, Switzerland",,Consolidated List - Block - Program - Executive Order 13608 (Iran/Syria) - Executive Order 13582 (Syria) - 2014-12-17;FSE List - Block - Program - Executive Order 13608 (Iran/Syria) - Executive Order 13582 (Syria) - 2014-12-17;SDN List - Block - Program - Executive Order 13608 (Iran/Syria) - Executive Order 13582 (Syria) - 2014-12-17,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
541,541,ofac-cons-18267,Company,OJSC ORENBURGNEFT,OAO JSC ORENBURGNEFT;ORENBURGNEFT,,ru,"Magistralnaya St., 2, Buzuluk, the Orenburg Region, Russia, 461040;st. Magistralynaya 2, Buzuluk, Russia, 461040",,13662 Sectoral Directive 2 - Consolidated List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,orenburgneft@rosneft.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
542,542,ofac-cons-18268,Company,EXIMBANK OF RUSSIA,"GOSUDARSTVENNY SPETSIALIZIROVANNY ROSSISKI EKSPORTNO-IMPORTNY BANK (ZAKRYTOE AKTSIONERNOE OBSHCHESTVO);ROSEKSIMBANK, ZAO;RUSSIAN EXPORT-IMPORT BANK;STATE SPECIALIZED RUSSIAN EXPORT-IMPORT BANK (CLOSED JOINT-STOCK COMPANY)",,ru,"d.13 str. 1 per.3-I Neopalimovski, Moscow, Russia, 119121",1027739109133;EXIRRUMM,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
543,543,ofac-cons-18269,Company,OJSC SAMOTLORNEFTEGAZ,SAMOTLORNEFTEGAZ;SAMOTLORNEFTEGAZ JSC,,ru,"Lenina St. 4, the Tyumen Region, Khanty-Mansiysk, Autonomous District, Nizhnevartovsk, Russia, 628606",,13662 Sectoral Directive 2 - Consolidated List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,NVSNGinfo@rosneft.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
544,544,ofac-cons-18270,Company,DEVELOPMENT CORPORATION OF NORTH CAUCASUS OJSC,"KRSK, OAO;OJSC NORTH CAUCASUS DEVELOPMENT CORPORATION;OPEN JOINT-STOCK COMPANY NORTH CAUCASUS DEVELOPMENT CORPORATION;OTKRYTOE AKTSIONERNOE OBSHCHESTVO KORPORATSIYA RAZVITIYA SEVERNOGO KAVKAZA",,ru,"d. 139 ul. Pyatigorskaya Essentuki, Stavropolski krai, Russia, 357625",1102632003253,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
545,545,ofac-cons-18271,Company,PJSC VERKHNECHONSKNEFTEGAZ,OJSC VERKHNECHONSKNEFTEGAZ;VERKHNECHONSKNEFTEGAZ,,ru,"Baikalskaya St., 295 B, Irkutsk, Russia, 664050",,13662 Sectoral Directive 2 - Consolidated List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,vcng@rosneft.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
546,546,ofac-cons-18272,Company,EXIAR,EKSAR OAO;EXIAR OJSC;ROSSISKOE AGENTSTVO PO STRAKHOVANIYU EKSPORTNYKH KREDITOV I INVESTITSI OTKRYTOE AKTSIONERNOE OBSHCHESTVO;RUSSIAN AGENCY FOR EXPORT CREDIT AND INVESTMENT INSURANCE OJSC,,ru,"str. 1 3 1-i Zachatievski per, Moscow, 119034, Russia",1117746811566,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
547,547,ofac-cons-18273,Company,FAR EAST AND BAIKAL REGION DEVELOPMENT FUND OJSC,"FOND RAZVITIYA DALNEGO VOSTOKA I BAIKALSKOGO REGIONA, OAO;OJSC THE FAR EAST AND BAIKAL REGION DEVELOPMENT FUND;OPEN JOINT-STOCK COMPANY THE FAR EAST AND BAIKAL REGION DEVELOPMENT FUND;OTKRYTOE AKTSIONERNOE OBSHCHESTVO FOND RAZVITIYA DALNEGO VOSTOKA I BAIKALSKOGO REGIONA",,ru,"d. 82 str. 2 ul. Sadovnicheskaya, Moscow, Russia, 115035",1112721010995,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
548,548,ofac-cons-18274,Company,CJSC VANKORNEFT,VANKORNEFT;ZAO VANKORNEFT,,ru,"Dobrovolcheskoy Brigady St., 15, Krasnoyarsk Territory, Russia, 660077",,13662 Sectoral Directive 2 - Consolidated List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,info@vankoroil.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
549,549,ofac-cons-18275,Company,FEDERAL CENTER FOR PROJECT FINANCE,"FCPF;FTSPF, OAO;OAO FEDERALNY TSENTR PROEKTNOGO FINANSIROVANIYA;ZAKRYTOE AKTSIONERNOE OBSHCHESTVO FEDERALNY CENTR PROEKTNOGO FINANSIROVANIYA",,ru,"d. 14 prospekt Olimpiski, Moscow, Russia, 129090",1027739088410,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
550,550,ofac-cons-18276,Company,RN-YUGANSKNEFTEGAZ LLC,RN-YUGANSKNEFTEGAZ OOO;YUGANSKNEFTEGAZ,,ru,"Lenina St., 26, Nefteyugansk, Tyumen Region, Russia, 628309",,13662 Sectoral Directive 2 - Consolidated List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,rn_yng@yungjsc.com,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
551,551,ofac-cons-18277,Company,GLOBEXBANK,"AKTSIONERNOE OBSHCHESTVO KOMMERCHESKI BANK GLOBEKS;CJSC GLOBEXBANK;GLOBEKSBANK, AO;GLOBEX COMMERCIAL BANK, JOINT STOCK COMPANY;ZAKRYTOE AKTSIONERNOE OBSHCHESTVO KOMMERCHESKI BANK GLOBEKS",,ru,"d. 59 str. 2 ul. Zemlyanoi Val, Moscow, Russia, 109004",1027739326010;GLOBRUMM,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
552,552,ofac-cons-18278,Company,KRASLESINVEST CJSC,"CJSC KRASLESINVEST;KRASLESINVEST, ZAO;THE CLOSED JOINT-STOCK COMPANY KRASLESINVEST;ZAKRYTOE AKTSIONERNOE OBSHCHESTVO KRASLESINVEST",,ru,"d. 35 A ul. Partizana Zheleznyaka, Krasnoyarsk, Krasnoyarski krai, Russia, 660022",1082468004574,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
553,553,ofac-cons-18279,Company,RUSSIAN DIRECT INVESTMENT FUND MANAGEMENT COMPANY,"LIMITED LIABILITY COMPANY RDIF MANAGEMENT COMPANY;MANAGEMENT COMPANY RDIF LLC;OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU UPRAVLYAYUSHCHAYA KOMPANIYA RFPI;RDIF MANAGEMENT COMPANY;RDIF MANAGEMENT COMPANY LLC;UK RFPI, OOO",,ru,"d. 9 prospekt Akademika Sakharova, Moscow, Russia, 107996",1117746429371,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
554,554,ofac-cons-18280,Company,OJSC ANGARSK PETROCHEMICAL COMPANY,ANGARSK REFINERY,,ru,"6 ul. K. Marksa, Angarsk, Russia, 665830;Angarsk, Irkutsk region, Russia, 665830",,13662 Sectoral Directive 2 - Consolidated List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,delo@anhk.rosneft.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
555,555,ofac-cons-18281,Company,RESAD LLC,"LLC RESAD;OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU RESAD;RESAD, OOO",,ru,"d. 5 ul. Bryanskaya, Moscow, Russia, 121059",1027739071337,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
556,556,ofac-cons-18282,Company,OJSC NOVOKUYBYSHEV REFINERY,NOVOKUIBYSHEVSK REFINERY,,ru,"Novokuibyshevsk, Samara region, Russia, 446207",,13662 Sectoral Directive 2 - Consolidated List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,sekr@nknpz.rosneft.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
557,557,ofac-cons-18283,Company,SME BANK,AKTSIONERNOE OBSHCHESTVO ROSSISKI BANK PODDERZHKI MALOGO I SREDNEGO PREDPRINIMATELSTVA;JSC RUSSIAN BANK FOR SMALL AND MEDIUM ENTERPRISES SUPPORT;JSC SME BANK;MSP BANK AO;OTKRYTOE AKTSIONERNOE OBSHCHESTVO ROSSISKI BANK RAZVITIYA,,ru,"79 ul. Sadovnicheskaya, Moscow, Russia, 115035",1027739108649;RUDVRUMM,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
558,558,ofac-cons-18284,Company,RN-KOMSOMOLSKY REFINERY LLC,KOMSOMOLSK REFINERY;LLC RN-KOMSOMOLSK REFINERY;RN-KOMSOMOLSKI NPZ OOO,,ru,"115 Leningradskaya st., Komsomolsk-on-Amur, Khabarovsk region, Russia, 681007",,13662 Sectoral Directive 2 - Consolidated List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,knpz@rosneft.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
559,559,ofac-cons-18285,Company,SVIAZ-BANK,INTERREGIONAL BANK FOR SETTLEMENTS OF THE TELECOMMUNICATIONS AND POSTAL SERVICES;MEZHREGIONALNY KOMMERCHESKI BANK RAZVITIYA SVYAZI I INFORMATIKI (PUBLICHNOE AKTSIONERNOE OBSHCHESTVO);SVIAZ-BANK AKB PAO,,ru,"7 Tverskaya ul., Moscow, Russia, 125375",1027700159288;SVIZRUMM,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
560,560,ofac-cons-18286,Company,VEB CAPITAL,"LIMITED LIABILITY COMPANY VEB CAPITAL;LLC VEB-CAPITAL;OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU INVESTITSIONNAYA KOMPANIYA VNESHEKONOMBANKA (VEB KAPITAL);VEB CAPITAL LLC;VEB KAPITAL, OOO",,ru,"d. 7 str. A ul. Mashi Poryvaevoi, Moscow, Russia, 107078",1097746831709,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
561,561,ofac-cons-18287,Company,VEB ENGINEERING LLC,"OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU VEB INZHINIRING;VEB INZHINIRING, OOO",,ru,"d. 9 prospekt Akademika Sakharova, Moscow, Russia, 107996",1107746181674,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
562,562,ofac-cons-18288,Company,VEB LEASING OJSC,"OJSC VEB-LEASING;OPEN JOINT-STOCK COMPANY VEB-LEASING;OTKRYTOE AKTSIONERNOE OBSHCHESTVO VEB-LIZING;VEB-LIZING, OAO",,ru,"d. 10 ul. Vozdvizhenka, Moscow, Russia, 125009",1037709024781,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
563,563,ofac-cons-18289,Company,ROSE GROUP LIMITED,RGI INTERNATIONAL;RGI INTERNATIONAL LIMITED;ROSE GROUP,,gg;ru,"Frances House, Sir William Place, St. Peter Port GY1 4EU, Guernsey, Channel Islands;Korobeinikov Lane, 1, Moscow, Russia, 119034",,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
564,564,ofac-cons-18290,Company,OJSC SYZRAN REFINERY,OPEN JOINT-STOCK OIL AND GAS COMPANY SYZRAN;SYZRAN REFINERY,,ru,"1 Astrakhanskaya st., Syzran, Samara region, Russia, 446009;Moskvorechje street 105, Building 8, Moscow, Russia, 115523",,13662 Sectoral Directive 2 - Consolidated List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,sekr@snpz.rosneft.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
565,565,ofac-cons-18291,Company,BANK BELVEB OJSC,BELVESHECONOMBANK OAO;BELVNESHECONOMBANK OPEN JOINT STOCK COMPANY,,by,"Belarus, 220004 Minsk, 29 Pobeditelei ave.",BELBBY2X,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
566,566,ofac-cons-18292,Company,OJSC ACHINSK REFINERY,ACHINSK REFINERY;OAO ACHINSK OIL REFINERY VNK,,ru,"Achinsk Refinery industrial area, Bolsheuluisky district, Krasnoyarsk territory, Russia, 662110",,13662 Sectoral Directive 2 - Consolidated List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,sekr1@anpz.rosneft.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
567,567,ofac-cons-18293,Company,PROMINVESTBANK,COMMERCIAL INDUSTRIAL AND INVESTMENT BANK PUBLIC JOINT STOCK COMPANY;JOINT STOCK COMMERCIAL INDUSTRIAL AND INVESTMENT BANK PUBLIC JOINT STOCK COMPANY;PSC PROMINVESTBANK;PUBLIC STOCK COMPANY JOINT STOCK COMMERCIAL INDUSTRIAL & INVESTMENT BANK,,ua,"12, Shevchenko lane, Kyiv, 01001, Ukraine",UPIBUAUX,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
568,568,ofac-cons-18294,Company,OJSC KUYBYSHEV REFINERY,KUIBYSHEV REFINERY;OJSC KUIBYSHEV REFINERY,,ru,"25 Groznenskaya st., Samara, Russia, 443004",,13662 Sectoral Directive 2 - Consolidated List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,sekr@knpz.rosneft.ru,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
569,569,ofac-cons-18295,Company,VEB ASIA LIMITED,,,cn,"Suite 5808, 58/F, Two International Finance Center, 8 Finance Street Central, Hong Kong, China",,Consolidated List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;Sectoral Sanctions Identifications List - 13662 Sectoral Directive 1 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
570,570,ofac-cons-18296,Company,OJSC RN HOLDING,RN HOLDING OAO,,ru,"60 Oktyabrskaya ul., Uvat, Russia, 626170",1047200153770;7225004092,13662 Sectoral Directive 2 - Consolidated List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
571,571,ofac-cons-18297,Company,NEFT-AKTIV LLC,OOO NEFT-AKTIV;RN-AKTIV OOO,,ru,"Ulica Kaluzhskaya M., d., 15, str. 28, Moscow, Russia, 119071",,13662 Sectoral Directive 2 - Consolidated List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
572,572,ofac-cons-18298,Company,OJSC RUSSIAN REGIONAL DEVELOPMENT BANK,RUSSIAN REGIONAL DEVELOPMENT BANK;VBRR,,ru,"65 Sushchevskiy val, Moscow, Russia, 129594;65/1 Suschevsky Val, Moscow, Russia, 129594",3287,13662 Sectoral Directive 2 - Consolidated List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - 13662 Sectoral Directive 4 - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,2021-07-26 11:55:45,2021-08-20 20:39:54,20210820,,True,False,False,2021-08,432,20210820,,1,2021,16
